Id,City Name,State Name,latitude,longitude,year,month,day,Pollution Level,AQI Level,Vulnerable Population,Hospital Admissions,Renewable Energy Source,Particulate Matter,Nitrogen Oxides,Sulfur Dioxide,Ozone,Carbon Monoxide
3652,Albuquerque,New Mexico,35.0844,-106.6504,2019,1,1,60,65,Low income,9,Solar power,9,24,34,45,19
3653,Santa Fe,New Mexico,35.687,-105.9378,2019,1,1,45,50,Children,4,Wind power,11,19,29,40,14
3654,Las Cruces,New Mexico,32.3199,-106.7637,2019,1,2,55,60,Low income,7,Solar power,7,26,36,47,17
3655,Rio Rancho,New Mexico,35.2328,-106.663,2019,1,2,63,68,Elderly,10,Wind power,13,32,42,53,21
3656,Roswell,New Mexico,33.3943,-104.523,2019,1,3,70,75,Children,8,Solar power,15,34,44,55,22
3657,Hobbs,New Mexico,32.7026,-103.136,2019,1,3,65,70,Low income,5,Wind power,12,31,41,52,20
3658,Carlsbad,New Mexico,32.4207,-104.2288,2019,1,4,75,80,Elderly,9,Solar power,16,39,49,60,24
3659,Farmington,New Mexico,36.7281,-108.2187,2019,1,4,55,60,Children,6,Wind power,11,24,34,45,16
3660,Clovis,New Mexico,34.4048,-103.205,2019,1,5,68,73,Low income,7,Solar power,13,29,39,50,19
3661,Gallup,New Mexico,35.5281,-108.7426,2019,1,5,80,85,Elderly,11,Wind power,21,49,59,70,29
3662,Los Alamos,New Mexico,35.8869,-106.2998,2019,1,6,40,45,Children,2,Solar power,6,14,19,25,9
3663,New York City,New York,40.7128,-74.006,2019,1,1,25,59,Low income,90,Wind power,9,16,11,34,22
3664,Buffalo,New York,42.8864,-78.8784,2019,1,1,14,49,Elderly,67,Hydroelectric,11,18,10,28,19
3665,Rochester,New York,43.1566,-77.6088,2019,1,1,21,57,Low income,76,Solar power,8,15,9,30,20
3666,Yonkers,New York,40.9312,-73.8987,2019,1,1,18,54,Elderly,54,Wind power,10,17,10,32,21
3667,Syracuse,New York,43.0481,-76.1474,2019,1,1,16,51,Low income,81,Hydroelectric,12,19,11,27,18
3668,Albany,New York,42.6526,-73.7562,2019,1,1,19,55,Elderly,63,Solar power,9,16,10,29,20
3669,New Rochelle,New York,40.9115,-73.7823,2019,1,1,20,56,Low income,72,Wind power,11,18,11,31,23
3670,Mount Vernon,New York,40.9126,-73.8371,2019,1,1,18,54,Elderly,58,Hydroelectric,10,17,10,33,21
3671,Schenectady,New York,42.8142,-73.9396,2019,1,1,15,50,Low income,85,Solar power,13,20,12,25,17
3672,Utica,New York,43.1009,-75.2327,2019,1,1,13,47,Elderly,49,Wind power,11,18,11,30,23
3673,Niagara Falls,New York,43.0962,-79.0377,2019,1,1,13,47,Low income,54,Solar power,8,14,9,27,18
3674,Tonawanda,New York,43.0204,-78.8803,2019,1,1,16,51,Elderly,45,Wind power,9,16,10,31,20
3675,Troy,New York,42.7284,-73.6918,2019,1,1,18,54,Low income,67,Hydroelectric,10,17,10,29,22
3676,Binghamton,New York,42.0987,-75.9179,2019,1,1,15,50,Elderly,58,Solar power,11,18,11,26,19
3677,Kingston,New York,41.9268,-73.9977,2019,1,1,19,55,Low income,72,Wind power,13,20,12,32,24
3678,Poughkeepsie,New York,41.7004,-73.9209,2019,1,1,17,53,Elderly,63,Hydroelectric,12,19,11,28,22
3679,Ithaca,New York,42.4439,-76.5019,2019,1,1,12,45,Low income,49,Solar power,7,13,8,23,15
3680,Middletown,New York,41.4459,-74.4229,2019,1,1,22,61,Elderly,81,Wind power,16,23,14,33,26
3681,Amsterdam,New York,42.9387,-74.1887,2019,1,1,14,49,Low income,36,Hydroelectric,7,13,9,24,17
3682,Gloversville,New York,43.0524,-74.3434,2019,1,1,11,42,Elderly,27,Solar power,6,12,7,21,14
3683,Albany,New York,42.6526,-73.7562,2019,1,1,20,56,Low income,63,Wind power,12,19,12,31,23
3684,Utica,New York,43.1009,-75.2327,2019,1,1,16,51,Elderly,45,Hydroelectric,10,16,11,28,21
3685,Auburn,New York,42.9321,-76.5679,2019,1,1,14,49,Low income,36,Solar power,8,14,9,26,18
3686,Baldwin,New York,40.6605,-73.607,2019,1,1,23,63,Elderly,90,Wind power,18,24,16,34,28
3687,Cortland,New York,42.6012,-76.1805,2019,1,1,13,47,Low income,54,Hydroelectric,9,15,10,24,16
3688,Geneva,New York,42.8686,-76.9779,2019,1,1,11,42,Elderly,27,Solar power,5,11,7,20,13
3689,Hudson,New York,42.2529,-73.7907,2019,1,1,19,55,Low income,72,Wind power,13,20,12,32,24
3690,Johnstown,New York,43.0027,-74.3693,2019,1,1,11,42,Elderly,27,Hydroelectric,6,12,8,21,14
3691,Kiryas Joel,New York,41.3408,-74.1622,2019,1,1,21,58,Low income,76,Solar power,15,22,15,36,27
3692,Malone,New York,44.8484,-74.2943,2019,1,1,10,40,Elderly,18,Wind power,5,10,7,19,12
3693,Asheville,North Carolina,35.5951,-82.5515,2019,1,1,15,47,Low income,54,Solar power,9,16,9,27,18
3694,Boone,North Carolina,36.2168,-81.6746,2019,1,1,17,52,Elderly,31,Wind power,11,19,11,30,21
3695,Burlington,North Carolina,36.0957,-79.4378,2019,1,1,22,61,Low income,76,Hydroelectric,16,26,15,40,31
3696,Carrboro,North Carolina,35.9108,-79.0753,2019,1,1,18,54,Elderly,27,Wind power,11,18,12,28,22
3697,Charlotte,North Carolina,35.2271,-80.8431,2019,1,1,25,70,Low income,108,Solar power,21,34,20,50,39
3698,Concord,North Carolina,35.4088,-80.5795,2019,1,1,21,59,Elderly,36,Wind power,13,22,13,35,26
3699,Durham,North Carolina,35.994,-78.8986,2019,1,1,20,58,Low income,67,Hydroelectric,14,24,14,37,29
3700,Fayetteville,North Carolina,35.0527,-78.8784,2019,1,1,23,64,Elderly,45,Wind power,16,26,16,43,34
3701,Gastonia,North Carolina,35.2621,-81.1873,2019,1,1,24,67,Low income,81,Solar power,18,29,19,47,37
3702,Greensboro,North Carolina,36.0726,-79.792,2019,1,1,20,58,Low income,63,Wind power,13,23,14,35,27
3703,Greenville,North Carolina,35.6127,-77.3664,2019,1,1,19,56,Elderly,40,Hydroelectric,12,20,13,33,25
3704,Hickory,North Carolina,35.7345,-81.3445,2019,1,1,18,54,Low income,49,Solar power,11,19,12,30,23
3705,High Point,North Carolina,35.9557,-80.0053,2019,1,1,22,61,Elderly,45,Wind power,15,24,16,38,30
3706,Jacksonville,North Carolina,34.7541,-77.4302,2019,1,1,21,59,Low income,58,Hydroelectric,13,22,15,35,28
3707,Kinston,North Carolina,35.2621,-77.5816,2019,1,1,20,58,Elderly,36,Wind power,12,20,13,33,26
3708,Lumberton,North Carolina,34.6182,-79.0086,2019,1,1,23,64,Low income,72,Solar power,16,27,17,41,32
3709,Monroe,North Carolina,34.9854,-80.5495,2019,1,1,21,59,Elderly,40,Wind power,13,22,15,35,27
3710,Morganton,North Carolina,35.7454,-81.6848,2019,1,1,18,54,Low income,45,Hydroelectric,11,19,12,30,23
3711,New Bern,North Carolina,35.1085,-77.0441,2019,1,1,19,56,Elderly,31,Wind power,10,18,12,28,22
3712,Raleigh,North Carolina,35.7796,-78.6382,2019,1,1,17,52,Low income,90,Solar power,8,25,15,36,11
3713,Bismarck,North Dakota,46.808327,-100.783739,2019,1,1,8,31,Children,19,Wind power,11,14,9,25,19
3714,Fargo,North Dakota,46.877186,-96.789803,2019,1,2,10,37,Elderly,22,Solar power,16,24,9,27,16
3715,Grand Forks,North Dakota,47.925256,-97.032854,2019,1,3,12,41,Pregnant women,16,Geothermal,19,29,14,35,18
3716,Minot,North Dakota,48.23251,-101.296273,2019,1,4,11,40,Low income,18,Hydroelectric,21,34,19,30,22
3717,Bismarck,North Dakota,46.808327,-100.783739,2019,1,5,9,35,Children,17,Wind power,16,24,14,33,20
3718,Fargo,North Dakota,46.877186,-96.789803,2019,1,6,7,30,Elderly,21,Solar power,11,19,9,23,16
3719,Grand Forks,North Dakota,47.925256,-97.032854,2019,1,7,8,32,Pregnant women,15,Geothermal,16,22,12,27,17
3720,Minot,North Dakota,48.23251,-101.296273,2019,1,8,10,37,Low income,18,Hydroelectric,19,26,16,35,19
3721,Bismarck,North Dakota,46.808327,-100.783739,2019,1,9,11,40,Children,18,Wind power,19,29,19,40,24
3722,Fargo,North Dakota,46.877186,-96.789803,2019,1,10,13,45,Elderly,25,Solar power,21,34,14,30,21
3723,Grand Forks,North Dakota,47.925256,-97.032854,2019,1,11,14,48,Pregnant women,19,Geothermal,26,44,24,50,29
3724,Fargo,North Dakota,46.8772,-96.7898,2019,1,1,7,30,Elderly,4,Wind power,11,16,7,25,12
3725,Bismarck,North Dakota,46.8083,-100.7837,2019,1,1,4,18,Children,1,Hydroelectric,8,12,6,20,8
3726,Grand Forks,North Dakota,47.9253,-97.0328,2019,1,1,6,25,Low income,2,Solar power,9,15,7,23,10
3727,Minot,North Dakota,48.2325,-101.2953,2019,1,1,5,22,Pregnant women,0,Nuclear power,8,14,6,22,9
3728,West Fargo,North Dakota,46.8767,-96.9004,2019,1,1,6,25,Elderly,3,Natural gas,9,15,7,23,10
3729,Williston,North Dakota,48.1469,-103.6179,2019,1,1,4,18,Low income,1,Geothermal,8,14,6,22,9
3730,Jamestown,North Dakota,46.9105,-98.7084,2019,1,1,5,22,Children,2,Biomass,9,15,7,23,10
3731,Valley City,North Dakota,46.9238,-98.0023,2019,1,1,6,25,Pregnant women,0,Wind power,10,16,7,24,11
3732,Devils Lake,North Dakota,48.1128,-98.8597,2019,1,1,4,18,Elderly,1,Hydroelectric,8,14,6,22,9
3733,Watford City,North Dakota,47.8028,-103.2667,2019,1,1,5,22,Low income,2,Solar power,9,15,7,23,10
3734,Wahpeton,North Dakota,46.2652,-96.6117,2019,1,1,6,25,Children,3,Nuclear power,10,16,7,24,11
3735,Columbus,Ohio,39.9612,-82.9988,2019,1,1,45,100,Children,9,Solar power,11,24,9,30,9
3736,Cincinnati,Ohio,39.1031,-84.512,2019,1,2,50,110,Elderly,13,Wind power,21,29,14,35,12
3737,Cleveland,Ohio,41.4993,-81.6944,2019,1,3,60,120,Pregnant women,18,Hydroelectric,31,39,24,40,14
3738,Toledo,Ohio,41.6639,-83.5822,2019,1,4,55,115,Low income,22,Nuclear power,26,34,19,35,13
3739,Akron,Ohio,41.0814,-81.519,2019,1,5,50,110,Respiratory problems,27,Natural gas,36,44,29,45,16
3740,Dayton,Ohio,39.7589,-84.1916,2019,1,6,45,100,Heart disease patients,36,Solar power,41,49,34,50,19
3741,Parma,Ohio,41.4048,-81.7229,2019,1,7,40,90,Children,4,Wind power,11,19,9,25,7
3742,Lorain,Ohio,41.4528,-82.1824,2019,1,8,35,80,Elderly,9,Hydroelectric,16,24,14,30,9
3743,Euclid,Ohio,41.5931,-81.5268,2019,1,9,30,70,Pregnant women,13,Nuclear power,21,29,19,35,11
3744,Mansfield,Ohio,40.7584,-82.5154,2019,1,10,35,80,Low income,18,Natural gas,26,34,24,40,13
3745,Akron,Ohio,41.0814,-81.519,2019,1,1,37,144,Elderly,21,Solar power,20,47,12,50,27
3746,Akron,Ohio,41.0814,-81.519,2019,2,1,42,159,Children,16,Wind power,24,40,14,52,28
3747,Akron,Ohio,41.0814,-81.519,2019,3,1,28,116,Low income,15,Solar power,19,39,11,53,26
3748,Akron,Ohio,41.0814,-81.519,2019,4,1,24,102,Elderly,14,Wind power,18,34,13,54,25
3749,Akron,Ohio,41.0814,-81.519,2019,5,1,19,85,Children,13,Solar power,16,32,12,55,24
3750,Akron,Ohio,41.0814,-81.519,2019,6,1,22,96,Low income,12,Wind power,15,29,11,56,23
3751,Akron,Ohio,41.0814,-81.519,2019,7,1,31,121,Elderly,10,Solar power,14,27,10,57,22
3752,Akron,Ohio,41.0814,-81.519,2019,8,1,37,138,Children,9,Wind power,13,24,9,58,21
3753,Akron,Ohio,41.0814,-81.519,2019,9,1,30,118,Low income,9,Solar power,12,22,8,59,20
3754,Akron,Ohio,41.0814,-81.519,2019,10,1,26,105,Elderly,8,Wind power,10,19,7,60,19
3755,Akron,Ohio,41.0814,-81.519,2019,11,1,31,121,Children,7,Solar power,9,17,6,61,18
3756,Akron,Ohio,41.0814,-81.519,2019,12,1,41,155,Low income,6,Wind power,8,14,5,62,17
3757,Oklahoma City,Oklahoma,35.4676,-97.5164,2019,1,1,42,152,Low income,21,Wind power,24,51,12,47,27
3758,Tulsa,Oklahoma,36.154,-95.9928,2019,1,2,50,167,Children,16,Solar power,19,37,11,48,25
3759,Norman,Oklahoma,35.2226,-97.4395,2019,1,3,33,115,Elderly,10,Wind power,17,31,9,42,22
3760,Broken Arrow,Oklahoma,36.0526,-95.7908,2019,1,4,38,127,Low income,13,Solar power,18,34,10,44,23
3761,Lawton,Oklahoma,34.6036,-98.3951,2019,1,5,51,171,Children,18,Wind power,21,48,12,49,27
3762,Edmond,Oklahoma,35.6528,-97.4781,2019,1,6,29,104,Elderly,8,Solar power,16,29,8,40,20
3763,Moore,Oklahoma,35.3395,-97.4867,2019,1,7,43,145,Low income,16,Wind power,19,38,10,45,24
3764,Midwest City,Oklahoma,35.4495,-97.3967,2019,1,8,35,120,Children,12,Solar power,17,31,9,42,22
3765,Enid,Oklahoma,36.3956,-97.8784,2019,1,9,44,149,Elderly,9,Wind power,20,36,10,43,24
3766,Stillwater,Oklahoma,36.1156,-97.0584,2019,1,10,28,101,Low income,9,Solar power,15,28,8,39,19
3767,Oklahoma City,Oklahoma,35.4676,-97.5164,2019,1,1,56,66,Children,98,Wind power,10,27,12,32,18
3768,Tulsa,Oklahoma,36.154,-95.9928,2019,1,1,45,55,Elderly,146,Natural gas,8,18,10,26,16
3769,Norman,Oklahoma,35.2226,-97.4395,2019,1,1,50,60,Pregnant women,73,Nuclear power,9,23,11,29,17
3770,Broken Arrow,Oklahoma,36.0609,-95.797,2019,1,1,40,50,Respiratory problems,99,Solar power,7,16,9,23,14
3771,Edmond,Oklahoma,35.6528,-97.4781,2019,1,1,42,52,Children,81,Wind power,6,15,8,21,13
3772,Lawton,Oklahoma,34.6031,-98.3959,2019,1,1,62,72,Heart disease patients,63,Natural gas,11,33,13,41,23
3773,Moore,Oklahoma,35.3395,-97.4867,2019,1,1,55,65,Elderly,103,Wind power,9,26,11,33,19
3774,Midwest City,Oklahoma,35.4495,-97.3967,2019,1,1,48,58,Children,67,Solar power,8,20,10,27,15
3775,Enid,Oklahoma,36.3956,-97.8784,2019,1,1,59,69,Pregnant women,54,Natural gas,10,29,12,36,21
3776,Stillwater,Oklahoma,36.1156,-97.0586,2019,1,1,44,54,Respiratory problems,72,Wind power,7,17,9,24,14
3777,Muskogee,Oklahoma,35.7479,-95.3697,2019,1,1,50,60,Children,49,Natural gas,9,18,10,25,13
3778,Portland,Oregon,45.5231,-122.6765,2019,1,1,8,30,Children,22,Wind power,11,29,19,35,24
3779,Eugene,Oregon,44.0521,-123.0868,2019,1,1,10,35,Pregnant women,9,Solar power,16,24,14,30,19
3780,Salem,Oregon,44.9429,-123.0351,2019,1,1,7,28,Elderly,4,Hydroelectric,13,22,14,33,22
3781,Bend,Oregon,44.0582,-121.3153,2019,1,1,12,40,Respiratory problems,18,Wind power,21,34,29,40,26
3782,Medford,Oregon,42.3265,-122.8756,2019,1,1,9,32,Children,13,Solar power,19,29,19,35,24
3783,Hillsboro,Oregon,45.5229,-122.9898,2019,1,1,6,25,Pregnant women,9,Hydroelectric,11,24,12,32,16
3784,Beaverton,Oregon,45.4871,-122.8037,2019,1,1,8,30,Elderly,4,Wind power,13,24,14,33,22
3785,Springfield,Oregon,44.0462,-122.8699,2019,1,1,11,38,Respiratory problems,18,Solar power,23,34,24,40,29
3786,Ashland,Oregon,42.195,-122.7084,2019,1,1,13,42,Children,9,Wind power,26,39,32,45,34
3787,Grants Pass,Oregon,42.439,-123.3272,2019,1,1,10,35,Pregnant women,4,Solar power,19,29,19,35,24
3788,Philadelphia,Pennsylvania,39.9526,-75.1652,2019,1,1,42,122,Children,108,Wind power,16,36,16,46,22
3789,Pittsburgh,Pennsylvania,40.4406,-79.9959,2019,1,1,29,99,Elderly,67,Solar power,9,27,13,36,18
3790,Allentown,Pennsylvania,40.6084,-75.4902,2019,1,1,33,103,Low income,55,Hydroelectric,10,28,15,40,20
3791,Erie,Pennsylvania,42.1292,-80.0851,2019,1,1,19,78,Respiratory problems,34,Wind power,6,21,11,27,14
3792,Reading,Pennsylvania,40.3356,-75.9269,2019,1,1,35,105,Pregnant women,47,Solar power,12,32,14,42,18
3793,Scranton,Pennsylvania,41.408,-75.6624,2019,1,1,26,92,Children,38,Hydroelectric,9,26,13,33,16
3794,Bethlehem,Pennsylvania,40.6259,-75.3705,2019,1,1,30,102,Elderly,51,Wind power,11,29,13,38,19
3795,Lancaster,Pennsylvania,40.0379,-76.3055,2019,1,1,27,94,Low income,44,Solar power,8,25,12,31,15
3796,Altoona,Pennsylvania,40.5187,-78.3947,2019,1,1,22,84,Respiratory problems,26,Hydroelectric,7,23,11,29,13
3797,Williamsport,Pennsylvania,41.2412,-77.0011,2019,1,1,18,73,Pregnant women,22,Wind power,5,19,10,25,12
3798,Lebanon,Pennsylvania,40.3393,-76.4115,2019,1,1,24,89,Children,34,Solar power,8,24,13,32,15
3799,Providence,Rhode Island,41.824,-71.4128,2019,1,1,12,46,Children,45,Wind power,7,12,5,34,6
3800,Warwick,Rhode Island,41.7001,-71.4162,2019,1,1,10,42,Elderly,31,Solar power,5,11,5,33,7
3801,Cranston,Rhode Island,41.7798,-71.4378,2019,1,1,9,40,Low income,18,Wind power,6,11,5,31,6
3802,Pawtucket,Rhode Island,41.8787,-71.3826,2019,1,1,13,50,Children,40,Solar power,9,14,6,36,7
3803,Woonsocket,Rhode Island,42.0029,-71.5148,2019,1,1,8,36,Children,13,Wind power,4,9,5,27,5
3804,North Providence,Rhode Island,41.8605,-71.4458,2019,1,1,11,44,Elderly,27,Solar power,7,12,5,30,6
3805,East Providence,Rhode Island,41.8137,-71.3701,2019,1,1,10,42,Low income,22,Wind power,5,11,5,28,6
3806,Newport,Rhode Island,41.4901,-71.3128,2019,1,1,11,44,Children,18,Solar power,6,10,6,32,6
3807,Central Falls,Rhode Island,41.8906,-71.392,2019,1,1,12,46,Children,27,Wind power,7,11,5,29,7
3808,Barrington,Rhode Island,41.7408,-71.3131,2019,1,1,8,36,Elderly,9,Solar power,3,7,5,26,5
3809,Providence,Rhode Island,41.824,-71.4128,2019,1,1,25,58,Low income,13,Solar power,11,29,12,35,13
3810,Warwick,Rhode Island,41.7001,-71.4162,2019,1,1,29,66,Children,18,Wind power,16,31,14,39,15
3811,Cranston,Rhode Island,41.7798,-71.4372,2019,1,1,23,54,Low income,9,Solar power,13,28,11,34,12
3812,Pawtucket,Rhode Island,41.8787,-71.3826,2019,1,1,26,60,Children,16,Wind power,14,30,13,37,14
3813,Woonsocket,Rhode Island,42.0029,-71.5148,2019,1,1,27,62,Low income,10,Solar power,12,29,12,35,13
3814,East Providence,Rhode Island,41.8137,-71.37,2019,1,1,24,56,Children,14,Wind power,11,28,11,34,12
3815,North Providence,Rhode Island,41.8559,-71.4673,2019,1,1,23,54,Low income,12,Solar power,13,27,11,33,12
3816,West Warwick,Rhode Island,41.6783,-71.5225,2019,1,1,28,64,Children,19,Wind power,15,32,14,40,15
3817,Bristol,Rhode Island,41.6772,-71.2662,2019,1,1,22,52,Low income,7,Solar power,10,26,10,32,11
3818,Central Falls,Rhode Island,41.8902,-71.3922,2019,1,1,26,60,Children,17,Wind power,14,30,13,37,14
3819,Newport,Rhode Island,41.4901,-71.3128,2019,1,1,20,48,Low income,5,Solar power,9,27,16,40,13
3820,Charleston,South Carolina,32.7765,-79.9311,2019,1,1,20,73,Children,9,Wind power,16,34,9,25,14
3821,Columbia,South Carolina,34.0007,-81.0348,2019,1,1,24,79,Elderly,10,Solar power,18,36,10,27,16
3822,Myrtle Beach,South Carolina,33.6891,-78.8867,2019,1,1,18,67,Respiratory problems,7,Wind power,14,32,8,23,12
3823,Greenville,South Carolina,34.8526,-82.394,2019,1,1,27,85,Pregnant women,9,Solar power,21,39,11,30,17
3824,Spartanburg,South Carolina,34.9496,-81.9321,2019,1,1,21,76,Children,8,Hydroelectric,17,35,10,26,15
3825,Rock Hill,South Carolina,34.9249,-81.0251,2019,1,1,19,70,Elderly,6,Wind power,15,33,9,24,13
3826,North Charleston,South Carolina,32.8546,-79.9748,2019,1,1,23,78,Respiratory problems,9,Solar power,19,37,11,28,16
3827,Hilton Head Island,South Carolina,32.2163,-80.7526,2019,1,1,17,63,Pregnant women,5,Hydroelectric,13,31,8,22,12
3828,Anderson,South Carolina,34.5034,-82.6501,2019,1,1,26,83,Children,9,Wind power,20,38,11,29,17
3829,Florence,South Carolina,34.1954,-79.7626,2019,1,1,22,75,Elderly,8,Solar power,17,34,10,27,14
3830,Charleston,South Carolina,32.7765,-79.9311,2019,1,1,58,66,Children,13,Wind power,8,27,16,39,24
3831,Columbia,South Carolina,34.0007,-81.0348,2019,1,1,73,85,Elderly,9,Solar power,13,22,15,30,21
3832,Greenville,South Carolina,34.8526,-82.394,2019,1,1,59,67,Children,8,Wind power,9,26,14,38,23
3833,Spartanburg,South Carolina,34.9496,-81.9328,2019,1,1,64,72,Elderly,11,Solar power,11,23,13,35,22
3834,Rock Hill,South Carolina,34.9249,-81.0251,2019,1,1,68,77,Children,14,Wind power,10,25,15,33,20
3835,Mount Pleasant,South Carolina,32.8323,-79.8284,2019,1,1,54,62,Elderly,10,Solar power,9,22,14,40,26
3836,Summerville,South Carolina,33.0185,-80.1756,2019,1,1,62,70,Children,12,Wind power,8,24,13,32,22
3837,Myrtle Beach,South Carolina,33.6891,-78.8867,2019,1,1,65,73,Elderly,9,Solar power,12,23,14,35,23
3838,Anderson,South Carolina,34.5034,-82.6501,2019,1,1,71,80,Children,7,Wind power,11,24,16,32,20
3839,Aiken,South Carolina,33.5604,-81.7196,2019,1,1,63,71,Elderly,10,Solar power,10,22,15,38,25
3840,Beaufort,South Carolina,32.4316,-80.6698,2019,1,1,52,59,Children,9,Wind power,8,26,14,34,21
3841,Sioux Falls,South Dakota,43.5473,-96.7283,2019,1,1,10,45,Children,2,Wind power,13,11,8,34,6
3842,Rapid City,South Dakota,44.0805,-103.231,2019,1,1,12,49,Elderly,1,Solar power,16,12,7,36,7
3843,Aberdeen,South Dakota,45.4659,-98.4861,2019,1,1,8,36,Low income,0,Hydroelectric,10,10,6,31,5
3844,Brookings,South Dakota,44.3114,-96.7988,2019,1,1,7,33,Respiratory problems,1,Biomass,9,9,6,27,5
3845,Watertown,South Dakota,44.8994,-97.1151,2019,1,1,11,44,Pregnant women,0,Geothermal,15,11,7,32,6
3846,Mitchell,South Dakota,43.7144,-98.0266,2019,1,1,9,39,Children,0,Wind power,11,10,6,30,6
3847,Yankton,South Dakota,42.8711,-97.3979,2019,1,1,8,36,Elderly,0,Solar power,10,9,5,28,5
3848,Pierre,South Dakota,44.3683,-100.352,2019,1,1,6,29,Low income,0,Hydroelectric,7,8,6,24,5
3849,Huron,South Dakota,44.3608,-98.2143,2019,1,1,10,43,Respiratory problems,0,Biomass,12,10,7,29,6
3850,Spearfish,South Dakota,44.4914,-103.816,2019,1,1,13,52,Pregnant women,1,Geothermal,17,12,8,40,7
3851,Sturgis,South Dakota,44.4098,-103.509,2019,1,1,11,42,Children,0,Wind power,14,11,7,33,5
3852,Belle Fourche,South Dakota,44.6711,-103.853,2019,1,1,12,47,Elderly,0,Solar power,16,12,7,35,6
3853,Milbank,South Dakota,45.2231,-96.6401,2019,1,1,8,36,Low income,0,Hydroelectric,10,9,6,26,5
3854,Canton,South Dakota,43.3047,-96.5794,2019,1,1,6,27,Respiratory problems,0,Biomass,9,8,5,25,5
3855,Hot Springs,South Dakota,43.4317,-103.48,2019,1,1,14,55,Pregnant women,1,Geothermal,18,13,8,43,7
3856,Mobridge,South Dakota,45.5386,-100.442,2019,1,1,9,39,Children,0,Wind power,12,10,6,31,6
3857,Sisseton,South Dakota,45.6669,-96.9968,2019,1,1,7,32,Elderly,0,Solar power,10,9,6,27,5
3858,Lead,South Dakota,44.3515,-103.769,2019,1,1,13,50,Low income,1,Hydroelectric,15,11,7,37,6
3859,Parker,South Dakota,43.3914,-97.1204,2019,1,1,8,36,Respiratory problems,0,Biomass,11,10,6,29,5
3860,Winner,South Dakota,43.3817,-99.8476,2019,1,1,11,44,Pregnant women,0,Geothermal,14,11,7,36,6
3861,Lennox,South Dakota,43.3575,-96.8862,2019,1,1,6,27,Children,0,Wind power,10,9,5,24,5
3862,Gettysburg,South Dakota,45.0003,-99.9452,2019,1,1,10,41,Elderly,0,Solar power,13,10,6,32,7
3863,Memphis,Tennessee,35.1495,-90.049,2019,1,1,12,47,Low income,9,Wind power,15,27,15,38,18
3864,Nashville,Tennessee,36.1627,-86.7816,2019,1,1,9,39,Children,7,Solar power,13,25,14,33,16
3865,Knoxville,Tennessee,35.9606,-83.9207,2019,1,1,11,43,Respiratory problems,4,Hydroelectric,14,29,16,35,17
3866,Chattanooga,Tennessee,35.0456,-85.3097,2019,1,1,10,41,Elderly,2,Biomass,12,26,15,34,16
3867,Clarksville,Tennessee,36.5298,-87.3595,2019,1,1,7,32,Low income,1,Geothermal,11,23,13,29,14
3868,Murfreesboro,Tennessee,35.8456,-86.3903,2019,1,1,8,36,Children,3,Wind power,12,25,14,32,15
3869,Franklin,Tennessee,35.9251,-86.8689,2019,1,1,6,27,Respiratory problems,0,Solar power,10,21,12,27,13
3870,Brentwood,Tennessee,35.994,-86.7898,2019,1,1,5,23,Elderly,0,Hydroelectric,8,18,10,23,11
3871,Spring Hill,Tennessee,35.7515,-86.9311,2019,1,1,7,32,Low income,0,Biomass,10,22,12,28,13
3872,Gallatin,Tennessee,36.3884,-86.4467,2019,1,1,9,39,Children,1,Geothermal,11,24,13,30,14
3873,Cleveland,Tennessee,35.1595,-84.8766,2019,1,1,8,36,Respiratory problems,0,Wind power,12,25,14,31,15
3874,Athens,Tennessee,35.442,-84.5925,2019,1,1,10,41,Elderly,0,Solar power,13,27,15,35,14
3875,Oak Ridge,Tennessee,36.0104,-84.2696,2019,1,1,11,43,Low income,1,Hydroelectric,14,28,16,35,17
3876,Smyrna,Tennessee,35.9828,-86.5186,2019,1,1,6,27,Children,0,Biomass,9,20,11,26,12
3877,Columbia,Tennessee,35.6151,-87.0353,2019,1,1,7,32,Respiratory problems,0,Geothermal,10,21,12,28,13
3878,Morristown,Tennessee,36.2137,-83.2942,2019,1,1,10,41,Elderly,1,Wind power,12,26,15,34,16
3879,Dickson,Tennessee,36.077,-87.3877,2019,1,1,5,23,Low income,0,Solar power,8,18,10,23,11
3880,Sevierville,Tennessee,35.8681,-83.5618,2019,1,1,12,47,Children,2,Hydroelectric,15,29,17,38,18
3881,Shelbyville,Tennessee,35.4834,-86.4603,2019,1,1,8,36,Respiratory problems,0,Biomass,11,24,13,30,14
